id;name;type;lat;lng
200807;WIATRACZNA;--;52.244629;21.083120
200808;WIATRACZNA;--;52.245896;21.084633
200809;WIATRACZNA;--;52.243484;21.084127
200810;WIATRACZNA;--;52.243295;21.084620
200811;WIATRACZNA;--;52.244577;21.084874
200812;WIATRACZNA;--;52.244627;21.084873
200813;WIATRACZNA;--;52.244674;21.084883
200814;WIATRACZNA;--;52.244620;21.088028
200815;WIATRACZNA;--;52.244686;21.086984
200816;WIATRACZNA;--;52.244720;21.088045
200817;WIATRACZNA;--;52.244781;21.087074
200822;WIATRACZNA;--;52.244974;21.087018
200901;CZAPELSKA;--;52.244798;21.091401
200902;CZAPELSKA;--;52.244675;21.091797
201001;WSPÓLNA DROGA;--;52.244118;21.094269
201002;WSPÓLNA DROGA;--;52.243503;21.095975
201003;WSPÓLNA DROGA;--;52.243887;21.095697
201004;WSPÓLNA DROGA;--;52.244019;21.094899
201101;PL.SZEMBEKA;--;52.242720;21.101140
201102;PL.SZEMBEKA;--;52.242590;21.100540
201103;PL.SZEMBEKA;--;52.242414;21.102623
201104;PL.SZEMBEKA;--;52.242545;21.101827
201105;PL.SZEMBEKA;--;52.242960;21.102430
201108;PL.SZEMBEKA;--;52.243630;21.103120
201201;ŻÓŁKIEWSKIEGO;--;52.241510;21.106750
201202;ŻÓŁKIEWSKIEGO;--;52.240770;21.109130
201203;ŻÓŁKIEWSKIEGO;--;52.241313;21.107802
201204;ŻÓŁKIEWSKIEGO;--;52.241352;21.107449
201301;KWATERY GŁÓWNEJ;--;52.239700;21.114833
201302;KWATERY GŁÓWNEJ;--;52.239456;21.114830
201303;KWATERY GŁÓWNEJ;--;52.240155;21.113277
201304;KWATERY GŁÓWNEJ;--;52.239669;21.115122
201401;GOCŁAWEK;--;52.237931;21.119024
201402;GOCŁAWEK;--;52.236735;21.121033
201403;GOCŁAWEK;--;52.238227;21.118968
201404;GOCŁAWEK;--;52.238169;21.118884
201405;GOCŁAWEK;--;52.238124;21.119004
201407;GOCŁAWEK;--;52.238441;21.117996
201501;PŁOWIECKA;--;52.234836;21.126036
201502;PŁOWIECKA;--;52.233027;21.128790
201503;PŁOWIECKA;--;52.233519;21.125453
201504;PŁOWIECKA;--;52.234615;21.128333
201506;PŁOWIECKA;--;52.234722;21.125564
201601;ŚWIECKA;--;52.232900;21.130410
201701;EDISONA;--;52.230090;21.136940
201702;EDISONA;--;52.229940;21.136600
201801;TRAKT LUBELSKI;--;52.228600;21.140340
201802;TRAKT LUBELSKI;--;52.228150;21.140660
201803;TRAKT LUBELSKI;--;52.227910;21.140060
201901;TRAWIASTA;--;52.226300;21.155020
201902;TRAWIASTA;--;52.226030;21.154900
202001;KAJKI;--;52.226100;21.160360
202002;KAJKI;--;52.225850;21.160300
202003;KAJKI;--;52.226972;21.161004
202004;KAJKI;--;52.225360;21.161630
202101;WIERZCHOWSKIEGO;--;52.225600;21.174900
202102;WIERZCHOWSKIEGO;--;52.225420;21.174920
202201;KOLONIA HELENÓW;--;52.225130;21.187200
202202;KOLONIA HELENÓW;--;52.224910;21.187260
202301;BRONISŁAWA CZECHA-LAS;--;52.224860;21.195530
202302;BRONISŁAWA CZECHA-LAS;--;52.224650;21.194410
202401;ODRODZENIA;--;52.221070;21.163060
202402;ODRODZENIA;--;52.221810;21.162860
202501;INSTYTUT KARDIOLOGII;--;52.217910;21.164240
202502;INSTYTUT KARDIOLOGII;--;52.217280;21.164550
202601;IX POPRZECZNA;--;52.212720;21.166140
202602;IX POPRZECZNA;--;52.213900;21.165770
202701;CZATÓW;--;52.209750;21.171550
202702;CZATÓW;--;52.210420;21.170170
202801;POŻARYSKIEGO;--;52.206240;21.175720
202802;POŻARYSKIEGO;--;52.206060;21.175690
202803;POŻARYSKIEGO;--;52.206650;21.173910
202804;POŻARYSKIEGO;--;52.206640;21.174180
202901;BURSZTYNOWA-SZPITAL;--;52.207020;21.180670
202902;BURSZTYNOWA-SZPITAL;--;52.206870;21.182660
203001;BIELSZOWICKA;--;52.206920;21.185770
203002;BIELSZOWICKA;--;52.206810;21.185770
203101;CENTRUM ZDROWIA DZIECKA;--;52.207430;21.191480
203102;CENTRUM ZDROWIA DZIECKA;--;52.207410;21.193170
203201;MIĘDZYLESIE;--;52.208330;21.196720
203202;MIĘDZYLESIE;--;52.208430;21.196690
203301;TRZYKROTKI;--;52.208910;21.200780
203302;TRZYKROTKI;--;52.208930;21.201150
203401;WIŚNIOWA GÓRA;--;52.210150;21.205620
203501;PKP WAWER;--;52.222490;21.149440
203502;PKP WAWER;--;52.223280;21.148840
203601;SOLIDNA;--;52.218850;21.153600
203602;SOLIDNA;--;52.219640;21.153020
203701;PKP ANIN;--;52.213380;21.159050
203702;PKP ANIN;--;52.214570;21.158190
203703;PKP ANIN;--;52.213990;21.156600
203705;PKP ANIN;--;52.213080;21.158050
203801;PIECHURÓW;--;52.209520;21.163040
203802;PIECHURÓW;--;52.210440;21.162300
203803;PIECHURÓW;--;52.209420;21.161610
203804;PIECHURÓW;--;52.210330;21.160830
203901;PKP MIĘDZYLESIE;--;52.205130;21.167330
203902;PKP MIĘDZYLESIE;--;52.204260;21.168320
203903;PKP MIĘDZYLESIE;--;52.205270;21.169280
203904;PKP MIĘDZYLESIE;--;52.204540;21.166960
203905;PKP MIĘDZYLESIE;--;52.205272;21.169204
203906;PKP MIĘDZYLESIE;--;52.204550;21.169010
203909;PKP MIĘDZYLESIE;--;52.203940;21.166000
203910;PKP MIĘDZYLESIE;--;52.204790;21.165630
204001;ODESKA;--;52.200160;21.172110
204002;ODESKA;--;52.200810;21.171610
204101;MONTAŻOWA;--;52.191070;21.181180
204102;MONTAŻOWA;--;52.191750;21.180660
204201;POMOLOGICZNA;--;52.185980;21.186480
204202;POMOLOGICZNA;--;52.186900;21.185710
204301;PKP RADOŚĆ;--;52.184300;21.188090
204302;PKP RADOŚĆ;--;52.183450;21.189110
204303;PKP RADOŚĆ;--;52.184030;21.187080
204304;PKP RADOŚĆ;--;52.183932;21.187550
204305;PKP RADOŚĆ;--;52.183890;21.190560
204306;PKP RADOŚĆ;--;52.183780;21.190340
204307;PKP RADOŚĆ;--;52.184750;21.188580
204308;PKP RADOŚĆ;--;52.185500;21.188030
204401;WIELOWIEJSKA;--;52.178960;21.193380
204402;WIELOWIEJSKA;--;52.178470;21.194040
204501;SZACHOWA;--;52.173180;21.199170
204502;SZACHOWA;--;52.173850;21.198690
204601;PKP MIEDZESZYN;--;52.170120;21.202210
204602;PKP MIEDZESZYN;--;52.171190;21.201350
204653;PKP MIEDZESZYN;--;52.170380;21.202110
204701;PRASOWA;--;52.165950;21.206440
204702;PRASOWA;--;52.166680;21.205850
204801;PKP FALENICA;--;52.161250;21.211100
204802;PKP FALENICA;--;52.160830;21.210720
204804;PKP FALENICA;--;52.161310;21.213330
204805;PKP FALENICA;--;52.161700;21.210730
204807;PKP FALENICA;--;52.160210;21.210990
204853;PKP FALENICA;--;52.161224;21.212982
204901;CZEKANOWSKA;--;52.164030;21.219840
204902;CZEKANOWSKA;--;52.165160;21.220800
205001;PRZEŁĘCZY;--;52.169280;21.224140
205002;PRZEŁĘCZY;--;52.168883;21.223853
205101;NAPOLEONA BONAPARTE;--;52.171560;21.226740
205102;NAPOLEONA BONAPARTE;--;52.171780;21.227100
205201;FALENICA;--;52.159520;21.203400
205202;FALENICA;--;52.159530;21.204570
205203;FALENICA;--;52.159570;21.204730
205204;FALENICA;--;52.159481;21.204408
205301;MERA-PNEFAL;--;52.158462;21.197294
205302;MERA-PNEFAL;--;52.158500;21.197870
205401;KOSAĆCOWA;--;52.156580;21.188000
205402;KOSAĆCOWA;--;52.156620;21.188630
205501;BYSŁAWSKA;--;52.155312;21.182487
205502;BYSŁAWSKA;--;52.155806;21.181356
205504;BYSŁAWSKA;--;52.155670;21.183165
205601;KROKUSÓW;--;52.152340;21.187350
205602;KROKUSÓW;--;52.152700;21.187230
205701;BŁOTA;--;52.149630;21.188650
205702;BŁOTA;--;52.150210;21.188640
205703;BŁOTA;--;52.149860;21.188820
205801;PKP GOCŁAWEK;--;52.239109;21.131607
205802;PKP GOCŁAWEK;--;52.239000;21.132450
205901;OKULAROWA;--;52.241393;21.134613
205902;OKULAROWA;--;52.241940;21.136206
205904;OKULAROWA;--;52.241280;21.136160
205906;OKULAROWA;--;52.242468;21.135268
206001;REZEDOWA;--;52.238150;21.138850
206002;REZEDOWA;--;52.238430;21.138580
206101;ŁYSAKOWSKA;--;52.237500;21.143160
206102;ŁYSAKOWSKA;--;52.237270;21.143100
206201;POTOCKICH;--;52.238410;21.147720
206202;POTOCKICH;--;52.238470;21.149070
206302;SEZAM;--;52.239340;21.153440
206401;MARYSIN;--;52.239840;21.155130
206402;MARYSIN;--;52.240000;21.156860
206403;MARYSIN;--;52.240420;21.156020
206404;MARYSIN;--;52.240340;21.156100
206405;MARYSIN;--;52.238610;21.156570
206501;SPÓŁDZIELNIA NOMA;--;52.241040;21.161450
206502;SPÓŁDZIELNIA NOMA;--;52.240750;21.160580
206602;KORKOWA-CMENTARZ;--;52.241710;21.165310
206701;REKRUCKA;--;52.243480;21.137473
206702;REKRUCKA;--;52.244264;21.139187
206801;MARSA-LAS;--;52.248090;21.143430
206802;MARSA-LAS;--;52.247870;21.143200
206901;POCISK;--;52.253350;21.152770
206902;POCISK;--;52.252880;21.151850
207001;PKP REMBERTÓW;--;52.255440;21.155800
207002;PKP REMBERTÓW;--;52.255710;21.156970
207003;PKP REMBERTÓW;--;52.256216;21.156943
207005;PKP REMBERTÓW;--;52.257960;21.159390
207006;PKP REMBERTÓW;--;52.257830;21.159690
207008;PKP REMBERTÓW;--;52.257337;21.160097
207101;RAFII;--;52.244470;21.134160
207201;SZYMAŃSKIEGO;--;52.247730;21.132350
207202;SZYMAŃSKIEGO;--;52.247440;21.132760
207301;ORACZY;--;52.252930;21.128270
207302;ORACZY;--;52.251510;21.129460
207401;GONTARSKA;--;52.254930;21.127770
207402;GONTARSKA;--;52.255750;21.127610
207501;RONDO GRANZOWA;--;52.259180;21.126650
207502;RONDO GRANZOWA;--;52.259610;21.126580
207503;RONDO GRANZOWA;--;52.258900;21.127260
207504;RONDO GRANZOWA;--;52.258852;21.127746
207506;RONDO GRANZOWA;--;52.258020;21.127030
207601;GWARKÓW;--;52.264820;21.122090
207602;GWARKÓW;--;52.265820;21.121700
207701;CIEPŁOWNIA KAWĘCZYN;--;52.267320;21.120780
207702;CIEPŁOWNIA KAWĘCZYN;--;52.267910;21.120680
207801;OGRODY DZIAŁKOWE KAWĘCZYN;--;52.273320;21.117640
207802;OGRODY DZIAŁKOWE KAWĘCZYN;--;52.273890;21.117540
207902;FLORIANA;--;52.225920;21.141250
208001;STRAŻACKA;--;52.258880;21.131470
208002;STRAŻACKA;--;52.259110;21.133060
208101;ŻOŁNIERSKA;--;52.260410;21.144840
208102;ŻOŁNIERSKA;--;52.260370;21.144730
208201;KORDIANA;--;52.260060;21.154320
208202;KORDIANA;--;52.259610;21.154950
208301;REMBERTÓW-RATUSZ;--;52.258920;21.161090
208302;REMBERTÓW-RATUSZ;--;52.259220;21.161850
208401;PRZEBIEG;--;52.257120;21.166360
208402;PRZEBIEG;--;52.257160;21.165210
208501;BUŁAWY;--;52.257020;21.171880
208502;BUŁAWY;--;52.256890;21.172680
208601;REMBERTÓW-KOLONIA;--;52.256990;21.177420
208602;REMBERTÓW-KOLONIA;--;52.256910;21.177410
208603;REMBERTÓW-KOLONIA;--;52.256844;21.176324
208701;ESKULAPÓW;--;52.260550;21.163250
208702;ESKULAPÓW;--;52.260510;21.163520
208801;REMBERTÓW-AKADEMIA;--;52.264270;21.169100
208802;REMBERTÓW-AKADEMIA;--;52.264070;21.169140
209001;ZAWODOWA;--;52.263170;21.157260
209002;ZAWODOWA;--;52.263740;21.156960
209101;SZAFARZY;--;52.267740;21.153410
209102;SZAFARZY;--;52.267920;21.153090
209201;PADEREWSKIEGO;--;52.269845;21.150886
209202;PADEREWSKIEGO;--;52.270300;21.150510
209301;DZIEWANOWSKA;--;52.271880;21.154150
209302;DZIEWANOWSKA;--;52.271660;21.153640
209401;SZYSZAKÓW;--;52.273310;21.158410
209402;SZYSZAKÓW;--;52.273090;21.157870
209501;LISTONOSZY;--;52.274620;21.162350
209502;LISTONOSZY;--;52.274860;21.163150
209601;WAŁ MIEDZESZYŃSKI;--;52.226540;21.054260
209602;WAŁ MIEDZESZYŃSKI;--;52.226380;21.054600
209701;SASKA;--;52.228440;21.061720
209702;SASKA;--;52.228690;21.063840
209703;SASKA;--;52.228530;21.063010
209704;SASKA;--;52.228760;21.063070
209705;SASKA;--;52.227971;21.063292
209801;MIĘDZYNARODOWA;--;52.229910;21.067090
209802;MIĘDZYNARODOWA;--;52.230010;21.069070
209901;KANAŁ GOCŁAWSKI;--;52.233090;21.075010
209902;KANAŁ GOCŁAWSKI;--;52.232890;21.075500
210001;PRZYCZÓŁEK GROCHOWSKI;--;52.235700;21.078370
210002;PRZYCZÓŁEK GROCHOWSKI;--;52.235140;21.078520
210003;PRZYCZÓŁEK GROCHOWSKI;--;52.235910;21.081920
210004;PRZYCZÓŁEK GROCHOWSKI;--;52.234770;21.078560
210101;POLIGONOWA;--;52.236170;21.088020
210102;POLIGONOWA;--;52.235950;21.088250
210103;POLIGONOWA;--;52.235556;21.086211
210104;POLIGONOWA;--;52.235300;21.086411
210201;ZAMIENIECKA;--;52.234790;21.098890
210202;ZAMIENIECKA;--;52.234510;21.098460
210203;ZAMIENIECKA;--;52.235170;21.097620
210204;ZAMIENIECKA;--;52.236170;21.098330
210205;ZAMIENIECKA;--;52.234270;21.097240
210301;CH PROMENADA;--;52.233900;21.106700
210302;CH PROMENADA;--;52.233420;21.108110
210401;ZAJEZDNIA OSTROBRAMSKA;--;52.232790;21.116910
210402;ZAJEZDNIA OSTROBRAMSKA;--;52.232640;21.115070
210403;ZAJEZDNIA OSTROBRAMSKA;--;52.233420;21.113430
210501;WITOLIN;--;52.236060;21.112930
210502;WITOLIN;--;52.236110;21.112770
210601;TARNOWIECKA;--;52.237120;21.104690
210602;TARNOWIECKA;--;52.236690;21.106480
210701;ŁUKOWSKA;--;52.238590;21.099760
210702;ŁUKOWSKA;--;52.238030;21.099560
210703;ŁUKOWSKA;--;52.238050;21.100950
210704;ŁUKOWSKA;--;52.238090;21.100150
210801;PKP OLSZYNKA GROCHOWSKA;--;52.247780;21.106650
210802;PKP OLSZYNKA GROCHOWSKA;--;52.248020;21.106840
210803;PKP OLSZYNKA GROCHOWSKA;--;52.248290;21.107080
210804;PKP OLSZYNKA GROCHOWSKA;--;52.248630;21.107360
210901;CHŁOPICKIEGO;--;52.245690;21.104860
210902;CHŁOPICKIEGO;--;52.246840;21.105890
210903;CHŁOPICKIEGO;--;52.246320;21.105040
210904;CHŁOPICKIEGO;--;52.246000;21.105690
211001;OSIEDLE MŁODYCH;--;52.248410;21.097100
211002;OSIEDLE MŁODYCH;--;52.247980;21.098230
211101;GARWOLIŃSKA;--;52.249920;21.091430
211102;GARWOLIŃSKA;--;52.249420;21.092990
211201;SZASERÓW-SZPITAL;--;52.250230;21.087790
211202;SZASERÓW-SZPITAL;--;52.250060;21.089210
211301;DWERNICKIEGO;--;52.248300;21.084150
211302;DWERNICKIEGO;--;52.250780;21.084730
211304;DWERNICKIEGO;--;52.250230;21.085290
211401;MYCIELSKIEGO;--;52.250420;21.082650
211402;MYCIELSKIEGO;--;52.250380;21.081770
211501;RKS ORZEŁ;--;52.250421;21.078131
211502;RKS ORZEŁ;--;52.250332;21.078033
211601;PODSKARBIŃSKA;--;52.249490;21.074390
211602;PODSKARBIŃSKA;--;52.250610;21.074380
211604;PODSKARBIŃSKA;--;52.250044;21.074922
211702;MIŃSKA;--;52.250297;21.067265
211801;CHODAKOWSKA;--;52.252080;21.064940
211802;CHODAKOWSKA;--;52.251870;21.065990
211901;ŻUPNICZA;--;52.250570;21.058930
211902;ŻUPNICZA;--;52.250610;21.059710
212001;DW.WSCHODNI (LUBELSKA);--;52.250272;21.052248
212003;DW.WSCHODNI (LUBELSKA);--;52.250448;21.052908
212004;DW.WSCHODNI (LUBELSKA);--;52.250289;21.052460
212006;DW.WSCHODNI (LUBELSKA);--;52.250434;21.052939
212013;DW.WSCHODNI (LUBELSKA);--;52.250448;21.052284
212101;PRZEWORSKA;--;52.252725;21.083600
212102;PRZEWORSKA;--;52.252600;21.084389
212201;SIENNICKA;--;52.252750;21.078577
212202;SIENNICKA;--;52.252550;21.078477
212301;TOR KOLARSKI;--;52.251970;21.073410
212302;TOR KOLARSKI;--;52.251790;21.073030
212401;BUKOWSKIEGO;--;52.230120;21.094960
212402;BUKOWSKIEGO;--;52.230210;21.095390
212501;CM.OFIAR WOJNY;--;52.234480;21.158110
212502;CM.OFIAR WOJNY;--;52.233920;21.158440
212601;PLANETOWA;--;52.188150;21.185230
212602;PLANETOWA;--;52.189110;21.184470
212701;ZBARASKA;--;52.243420;21.075200
212801;OS.WILGA;--;52.225670;21.101060
212802;OS.WILGA;--;52.226330;21.100210
212901;SZPITAL GROCHOWSKI;--;52.242750;21.078880
212902;SZPITAL GROCHOWSKI;--;52.241157;21.078991
213001;OS.MAJDAŃSKA;--;52.239930;21.081490
213002;OS.MAJDAŃSKA;--;52.240860;21.082910
213003;OS.MAJDAŃSKA;--;52.238590;21.085090
213004;OS.MAJDAŃSKA;--;52.239080;21.084520
213101;RONDO WASZYNGTONA;--;52.237960;21.049980
213102;RONDO WASZYNGTONA;--;52.237720;21.050480
213103;RONDO WASZYNGTONA;--;52.239390;21.051000
213104;RONDO WASZYNGTONA;--;52.239400;21.051180
213105;RONDO WASZYNGTONA;--;52.237930;21.050436
213106;RONDO WASZYNGTONA;--;52.237894;21.050710
213107;RONDO WASZYNGTONA;--;52.237899;21.050425
213108;RONDO WASZYNGTONA;--;52.239327;21.050934
213109;RONDO WASZYNGTONA;--;52.239100;21.050989
213201;PARK SKARYSZEWSKI;--;52.240308;21.062082
213202;PARK SKARYSZEWSKI;--;52.240420;21.063202
213203;PARK SKARYSZEWSKI;--;52.240492;21.062924
213204;PARK SKARYSZEWSKI;--;52.240389;21.063122
213301;KINOWA;--;52.242008;21.070393
213302;KINOWA;--;52.242311;21.072439
213303;KINOWA;--;52.242108;21.070798
213304;KINOWA;--;52.242264;21.072279
213306;KINOWA;--;52.241668;21.071842
213401;GRENADIERÓW;--;52.243683;21.078570
213402;GRENADIERÓW;--;52.243592;21.078684
213403;GRENADIERÓW;--;52.243793;21.079030
213404;GRENADIERÓW;--;52.243536;21.078492
213501;WALEWSKA;--;52.239020;21.074760
213502;WALEWSKA;--;52.238820;21.074680
213601;ROZŁUCKA;--;52.236630;21.076490
213602;ROZŁUCKA;--;52.236630;21.077600
213702;SPALINOWA;--;52.239300;21.080410
213801;ADAMPOLSKA;--;52.237280;21.057040
213802;ADAMPOLSKA;--;52.238460;21.055680
213901;WALECZNYCH;--;52.234940;21.059510
213902;WALECZNYCH;--;52.235270;21.059310
214001;STACJA KRWIODAWSTWA;--;52.231570;21.061120
214003;STACJA KRWIODAWSTWA;--;52.232470;21.061780
214004;STACJA KRWIODAWSTWA;--;52.232850;21.060660
214101;ZWYCIĘZCÓW;--;52.233230;21.066350
214102;ZWYCIĘZCÓW;--;52.233130;21.066830
214201;BRAZYLIJSKA;--;52.231030;21.063720
214202;BRAZYLIJSKA;--;52.231110;21.065390
214301;AFRYKAŃSKA;--;52.225070;21.072290
214302;AFRYKAŃSKA;--;52.225420;21.069450
214401;WAŁ GOCŁAWSKI;--;52.226080;21.078760
214402;WAŁ GOCŁAWSKI;--;52.226080;21.077120
214501;ABRAHAMA;--;52.225890;21.084450
214502;ABRAHAMA;--;52.226090;21.082740
214503;ABRAHAMA;--;52.226340;21.083910
214504;ABRAHAMA;--;52.225330;21.083620
214601;BORA-KOMOROWSKIEGO;--;52.224680;21.093230
214602;BORA-KOMOROWSKIEGO;--;52.225320;21.091720
214603;BORA-KOMOROWSKIEGO;--;52.224570;21.092050
214604;BORA-KOMOROWSKIEGO;--;52.225520;21.092990
214701;HORBACZEWSKIEGO;--;52.223650;21.098410
214702;HORBACZEWSKIEGO;--;52.224320;21.096770
214801;GOCŁAW;--;52.222140;21.102260
214802;GOCŁAW;--;52.222050;21.102160
214803;GOCŁAW;--;52.221950;21.102050
214804;GOCŁAW;--;52.222790;21.102470
214805;GOCŁAW;--;52.222380;21.102660
214806;GOCŁAW;--;52.223410;21.100410
214807;GOCŁAW;--;52.222460;21.100480
214808;GOCŁAW;--;52.223520;21.101820
214809;GOCŁAW;--;52.221570;21.102990
214810;GOCŁAW;--;52.222390;21.105630
214901;UMIŃSKIEGO;--;52.227090;21.093400
214902;UMIŃSKIEGO;--;52.227960;21.094250
214903;UMIŃSKIEGO;--;52.227350;21.094600
214904;UMIŃSKIEGO;--;52.227800;21.093310
215001;ATEŃSKA;--;52.224790;21.067150
215002;ATEŃSKA;--;52.224390;21.065860
215003;ATEŃSKA;--;52.226000;21.067000
215101;WERSALSKA;--;52.226600;21.059210
215102;WERSALSKA;--;52.226680;21.059350
215201;MEKSYKAŃSKA;--;52.228640;21.057770
215202;MEKSYKAŃSKA;--;52.229480;21.057410
215301;FRANCUSKA;--;52.234540;21.053890
215302;FRANCUSKA;--;52.235390;21.053570
215401;KATOWICKA;--;52.231036;21.053504
215501;KRYNICZNA;--;52.229020;21.051540
215502;KRYNICZNA;--;52.229040;21.051920
215601;KOSODRZEWINY;--;52.156842;21.202726
215701;JACHOWICZA;--;52.153760;21.203590
215801;OLECKA;--;52.154250;21.209330
215901;MICHALINKI;--;52.155480;21.216140
216001;BYSTRZYCKA;--;52.161560;21.214600
216101;BARTOSZYCKA;--;52.162240;21.221180
216201;WASILKOWSKA;--;52.160670;21.222730
216202;WASILKOWSKA;--;52.160060;21.223460
216301;NARCYZOWA;--;52.158770;21.223800
216401;OCHOCZA;--;52.157200;21.219610
216402;OCHOCZA;--;52.157350;21.220220
216501;PODKOWY;--;52.159860;21.216310
216502;PODKOWY;--;52.159170;21.216900
216601;NADARZYŃSKA;--;52.171290;21.193700
216602;NADARZYŃSKA;--;52.171270;21.193110
216701;WIESIOŁKA;--;52.172040;21.187150
216702;WIESIOŁKA;--;52.171940;21.187870
216801;MAJERANKOWA;--;52.172370;21.181740
216802;MAJERANKOWA;--;52.172330;21.181550
216901;TAWUŁKOWA;--;52.172670;21.175640
216902;TAWUŁKOWA;--;52.172640;21.177970
216904;TAWUŁKOWA;--;52.173360;21.177270
217001;DRACENY;--;52.176150;21.175960
217002;DRACENY;--;52.175740;21.176920
217101;HORTENSJI;--;52.177230;21.174250
217102;HORTENSJI;--;52.177560;21.173990
217201;BOROWIECKA;--;52.180200;21.172050
217202;BOROWIECKA;--;52.180240;21.172120
217301;ZASOBNA;--;52.183910;21.171900
217302;ZASOBNA;--;52.183560;21.171930
217401;MOZAIKOWA;--;52.184280;21.177270
217402;MOZAIKOWA;--;52.184180;21.177790
217404;MOZAIKOWA;--;52.185150;21.175950
217501;POWOJOWA;--;52.184180;21.183900
217502;POWOJOWA;--;52.184140;21.182990
217601;TYSIĄCLECIA;OT;52.106130;21.237670
217701;LIMBY;--;52.183430;21.195830
217702;LIMBY;--;52.183440;21.195130
217801;OLCHY;--;52.183030;21.202590
217802;OLCHY;--;52.183040;21.201790
217901;JONTKA;--;52.182890;21.206140
217902;JONTKA;--;52.182820;21.207040
218001;CZOŁGISTÓW;--;52.182620;21.212480
218002;CZOŁGISTÓW;--;52.182650;21.211570
218101;KWITNĄCEJ AKACJI;--;52.182440;21.217600
218102;KWITNĄCEJ AKACJI;--;52.182360;21.218590
218202;IZBICKA-CMENTARZ;--;52.181820;21.224980
218203;IZBICKA-CMENTARZ;--;52.182080;21.227090
218204;IZBICKA-CMENTARZ;--;52.181860;21.228620
218301;CYGAŃSKA;--;52.185920;21.220380
218302;CYGAŃSKA;--;52.185280;21.219420
218401;ZBÓJNA GÓRA;--;52.186670;21.224780
218501;SPADOWA;--;52.223640;21.139390
218502;SPADOWA;--;52.224040;21.139860
218601;DZIELNICOWA;--;52.221630;21.137500
218602;DZIELNICOWA;--;52.222100;21.138070
218701;KLIMONTOWSKA;--;52.217450;21.133640
218702;KLIMONTOWSKA;--;52.218170;21.134380
218801;LUCERNY;--;52.213810;21.132800
218802;LUCERNY;--;52.214740;21.132800
218803;LUCERNY;--;52.214340;21.132120
218804;LUCERNY;--;52.214201;21.133723
218901;LEBIODOWA;--;52.205890;21.133860
218902;LEBIODOWA;--;52.206750;21.133900
219001;KOMBAJNISTÓW;--;52.203040;21.134230
219002;KOMBAJNISTÓW;--;52.202060;21.134430
219004;KOMBAJNISTÓW;--;52.202440;21.133560
219101;ZERZEŃ;--;52.199013;21.134745
219102;ZERZEŃ;--;52.199574;21.134722
219201;ZWOLEŃSKA;--;52.196230;21.136210
219202;ZWOLEŃSKA;--;52.197000;21.135780
219204;ZWOLEŃSKA;--;52.196610;21.136560
219301;CYLICHOWSKA;--;52.193230;21.138420
219302;CYLICHOWSKA;--;52.194310;21.137810
219401;BORKÓW;--;52.189700;21.140810
219402;BORKÓW;--;52.190730;21.140260
219404;BORKÓW;--;52.190202;21.141374
219501;OŚRODEK SZKOLENIOWY;--;52.184645;21.144936
219502;OŚRODEK SZKOLENIOWY;--;52.186413;21.143178
219504;OŚRODEK SZKOLENIOWY;--;52.186540;21.144800
219601;ODRĘBNA;--;52.180940;21.148181
219602;ODRĘBNA;--;52.181477;21.147875
219701;WĘDKARSKA;--;52.175404;21.153360
219702;WĘDKARSKA;--;52.175919;21.153200
219801;STRZYGŁOWSKA;--;52.171600;21.155170
219802;STRZYGŁOWSKA;--;52.172540;21.154710
219901;OGÓRKOWA;--;52.165260;21.161040
219902;OGÓRKOWA;--;52.165730;21.160480
220001;PODBIAŁOWA;--;52.162460;21.166190
220002;PODBIAŁOWA;--;52.162970;21.165560
220101;ROZCHODNIKOWA;--;52.160070;21.170600
220102;ROZCHODNIKOWA;--;52.160610;21.169760
220201;OŚRODEK LOK;--;52.222070;21.063830
220202;OŚRODEK LOK;--;52.222330;21.063760
220301;OŚRODEK AZS;--;52.221440;21.072160
220302;OŚRODEK AZS;--;52.221760;21.069860
220401;OŚRODEK CORA;--;52.221010;21.082850
220402;OŚRODEK CORA;--;52.221550;21.080030
220501;MOST SIEKIERKOWSKI;--;52.217620;21.096730
220502;MOST SIEKIERKOWSKI;--;52.217600;21.097190
220503;MOST SIEKIERKOWSKI;--;52.218370;21.098340
220504;MOST SIEKIERKOWSKI;--;52.218090;21.098650
220601;KADETÓW;--;52.211140;21.105670
220602;KADETÓW;--;52.212530;21.104430
220604;KADETÓW;--;52.212100;21.106340
220701;WOJSŁAWICKA;--;52.206990;21.110690
220702;WOJSŁAWICKA;--;52.208330;21.109450
220801;KANAŁ NOWE UJŚCIE;--;52.204110;21.113760
220802;KANAŁ NOWE UJŚCIE;--;52.205260;21.113000
220901;BRONOWSKA;--;52.198589;21.118689
220902;BRONOWSKA;--;52.199830;21.118100
220904;BRONOWSKA;--;52.199491;21.119028
221001;JEZIOROWA;--;52.191410;21.123178
221002;JEZIOROWA;--;52.192554;21.122671
221101;PEONII;--;52.186814;21.128683
221102;PEONII;--;52.187920;21.127720
221201;SKALNICOWA;--;52.184359;21.131846
221202;SKALNICOWA;--;52.184650;21.131914
221301;CYKLAMENÓW;--;52.178761;21.139463
221302;CYKLAMENÓW;--;52.178898;21.139734
221401;ROMANTYCZNA;--;52.175331;21.147261
221402;ROMANTYCZNA;--;52.176201;21.145426
221501;WODNIAKÓW;--;52.201470;21.128600
221502;WODNIAKÓW;--;52.201590;21.129540
221601;WIĄZANA;--;52.198240;21.141500
221602;WIĄZANA;--;52.198440;21.142230
